0F-InvertedOnlyMD5|0-InvertedOnlyPids|11-System_FileName|13F-System_Size|14F-System_FileAttributes|15F-System_DateModified|16F-System_DateCreated|17F-System_DateAccessed|33-System_ItemUrl|3-System_ItemFolderNameDisplay|4346-System_DateImported|4352-System_Document_DateCreated|4354-System_Document_DateSaved|4373-System_FileExtension|4378-System_FilePlaceholderStatus|4410-System_IsAttachment|4412-System_IsEncrypted|4415-System_IsFolder|4419-System_ItemDate|4421-System_ItemFolderPathDisplay|4422-System_ItemFolderPathDisplayNarrow|4423-System_ItemName|4424-System_ItemNameDisplay|4425-System_ItemNameDisplayWithoutExtension|4428-System_ItemPathDisplay|4429-System_ItemPathDisplayNarrow|4431-System_ItemType|4546-System_ParsingName|4604-System_SFGAOFlags|4605-System_Search_AccessCount|4612F-System_Search_GatherTime|4614-System_Search_LastIndexedTotalTime|4618-System_Search_Store|4655-System_ThumbnailCacheId|5-System_ItemTypeText|WorkID
"63EB1B7E1497B7B42976FEA39B93F476"|"15124E12"|"fontawesome-webfont.eot"|"68875"|"32"|"25/03/2018 15:45:34.0000000"|"11/04/2018 16:12:48.6492894"|"11/04/2018 16:12:48.6492894"|"file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/share/doc/rust/html/book/first-edition/_FontAwesome/fonts/fontawesome-webfont.eot"|"fonts"|"25/03/2018 15:45:34.0000000"|"25/03/2018 15:45:34.0000000"|"25/03/2018 15:45:34.0000000"|".eot"|"6"|"False"|"False"|"False"|"25/03/2018 15:45:34.0000000"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\book\first-edition\_FontAwesome\fonts"|"fonts (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\book\first-edition\_FontAwesome)"|"fontawesome-webfont.eot"|"fontawesome-webfont.eot"|"fontawesome-webfont"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\book\first-edition\_FontAwesome\fonts\fontawesome-webfont.eot"|"fontawesome-webfont (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\book\first-edition\_FontAwesome\fonts)"|".eot"|"fontawesome-webfont.eot"|"1077936503"|"0"|"11/04/2018 16:16:03.1025012"|"0"|"file"|"4969D2A820BBBA53"|"EOT File"|"9945"
"63EB1B7E1497B7B42976FEA39B93F476"|"15124E12"|"fontawesome-webfont.eot"|"68875"|"32"|"25/03/2018 15:45:35.0000000"|"11/04/2018 16:12:49.6180167"|"11/04/2018 16:12:49.6180167"|"file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/share/doc/rust/html/book/second-edition/_FontAwesome/fonts/fontawesome-webfont.eot"|"fonts"|"25/03/2018 15:45:35.0000000"|"25/03/2018 15:45:35.0000000"|"25/03/2018 15:45:35.0000000"|".eot"|"6"|"False"|"False"|"False"|"25/03/2018 15:45:35.0000000"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\book\second-edition\_FontAwesome\fonts"|"fonts (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\book\second-edition\_FontAwesome)"|"fontawesome-webfont.eot"|"fontawesome-webfont.eot"|"fontawesome-webfont"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\book\second-edition\_FontAwesome\fonts\fontawesome-webfont.eot"|"fontawesome-webfont (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\book\second-edition\_FontAwesome\fonts)"|".eot"|"fontawesome-webfont.eot"|"1077936503"|"0"|"11/04/2018 16:15:58.7274320"|"0"|"file"|"5DA41EFE31732E80"|"EOT File"|"10107"
"63EB1B7E1497B7B42976FEA39B93F476"|"15124E12"|"fontawesome-webfont.eot"|"68875"|"32"|"25/03/2018 15:49:50.0000000"|"11/04/2018 16:12:50.0868022"|"11/04/2018 16:12:50.0868022"|"file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/share/doc/rust/html/cargo/_FontAwesome/fonts/fontawesome-webfont.eot"|"fonts"|"25/03/2018 15:49:50.0000000"|"25/03/2018 15:49:50.0000000"|"25/03/2018 15:49:50.0000000"|".eot"|"6"|"False"|"False"|"False"|"25/03/2018 15:49:50.0000000"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\cargo\_FontAwesome\fonts"|"fonts (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\cargo\_FontAwesome)"|"fontawesome-webfont.eot"|"fontawesome-webfont.eot"|"fontawesome-webfont"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\cargo\_FontAwesome\fonts\fontawesome-webfont.eot"|"fontawesome-webfont (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\cargo\_FontAwesome\fonts)"|".eot"|"fontawesome-webfont.eot"|"1077936503"|"0"|"11/04/2018 16:15:57.7590868"|"0"|"file"|"97F6484134C5C473"|"EOT File"|"10176"
"63EB1B7E1497B7B42976FEA39B93F476"|"15124E12"|"fontawesome-webfont.eot"|"68875"|"32"|"25/03/2018 15:49:48.0000000"|"11/04/2018 16:13:03.1648577"|"11/04/2018 16:13:03.1648577"|"file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/share/doc/rust/html/nomicon/_FontAwesome/fonts/fontawesome-webfont.eot"|"fonts"|"25/03/2018 15:49:48.0000000"|"25/03/2018 15:49:48.0000000"|"25/03/2018 15:49:48.0000000"|".eot"|"6"|"False"|"False"|"False"|"25/03/2018 15:49:48.0000000"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\nomicon\_FontAwesome\fonts"|"fonts (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\nomicon\_FontAwesome)"|"fontawesome-webfont.eot"|"fontawesome-webfont.eot"|"fontawesome-webfont"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\nomicon\_FontAwesome\fonts\fontawesome-webfont.eot"|"fontawesome-webfont (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\nomicon\_FontAwesome\fonts)"|".eot"|"fontawesome-webfont.eot"|"1077936503"|"0"|"11/04/2018 16:15:32.7899106"|"0"|"file"|"FECA26F5F697F183"|"EOT File"|"12143"
"63EB1B7E1497B7B42976FEA39B93F476"|"15124E12"|"fontawesome-webfont.eot"|"68875"|"32"|"25/03/2018 15:49:49.0000000"|"11/04/2018 16:13:04.8212386"|"11/04/2018 16:13:04.8212386"|"file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/share/doc/rust/html/reference/_FontAwesome/fonts/fontawesome-webfont.eot"|"fonts"|"25/03/2018 15:49:49.0000000"|"25/03/2018 15:49:49.0000000"|"25/03/2018 15:49:49.0000000"|".eot"|"6"|"False"|"False"|"False"|"25/03/2018 15:49:49.0000000"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\reference\_FontAwesome\fonts"|"fonts (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\reference\_FontAwesome)"|"fontawesome-webfont.eot"|"fontawesome-webfont.eot"|"fontawesome-webfont"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\reference\_FontAwesome\fonts\fontawesome-webfont.eot"|"fontawesome-webfont (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\reference\_FontAwesome\fonts)"|".eot"|"fontawesome-webfont.eot"|"1077936503"|"0"|"11/04/2018 16:15:30.2899216"|"0"|"file"|"A9567AF183EB376C"|"EOT File"|"12288"
"63EB1B7E1497B7B42976FEA39B93F476"|"15124E12"|"fontawesome-webfont.eot"|"68875"|"32"|"25/03/2018 15:49:50.0000000"|"11/04/2018 16:13:05.9304849"|"11/04/2018 16:13:05.9304849"|"file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/share/doc/rust/html/rust-by-example/_FontAwesome/fonts/fontawesome-webfont.eot"|"fonts"|"25/03/2018 15:49:50.0000000"|"25/03/2018 15:49:50.0000000"|"25/03/2018 15:49:50.0000000"|".eot"|"6"|"False"|"False"|"False"|"25/03/2018 15:49:50.0000000"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\rust-by-example\_FontAwesome\fonts"|"fonts (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\rust-by-example\_FontAwesome)"|"fontawesome-webfont.eot"|"fontawesome-webfont.eot"|"fontawesome-webfont"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\rust-by-example\_FontAwesome\fonts\fontawesome-webfont.eot"|"fontawesome-webfont (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\rust-by-example\_FontAwesome\fonts)"|".eot"|"fontawesome-webfont.eot"|"1077936503"|"0"|"11/04/2018 16:15:23.4149353"|"0"|"file"|"AFC0F08E6209E687"|"EOT File"|"12535"
"63EB1B7E1497B7B42976FEA39B93F476"|"15124E12"|"fontawesome-webfont.eot"|"68875"|"32"|"25/03/2018 15:49:49.0000000"|"11/04/2018 16:13:06.0399058"|"11/04/2018 16:13:06.0399058"|"file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/share/doc/rust/html/rustdoc/_FontAwesome/fonts/fontawesome-webfont.eot"|"fonts"|"25/03/2018 15:49:49.0000000"|"25/03/2018 15:49:49.0000000"|"25/03/2018 15:49:49.0000000"|".eot"|"6"|"False"|"False"|"False"|"25/03/2018 15:49:49.0000000"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\rustdoc\_FontAwesome\fonts"|"fonts (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\rustdoc\_FontAwesome)"|"fontawesome-webfont.eot"|"fontawesome-webfont.eot"|"fontawesome-webfont"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\rustdoc\_FontAwesome\fonts\fontawesome-webfont.eot"|"fontawesome-webfont (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\rustdoc\_FontAwesome\fonts)"|".eot"|"fontawesome-webfont.eot"|"1077936503"|"0"|"11/04/2018 16:15:22.9618933"|"0,015625"|"file"|"02F62239D773076F"|"EOT File"|"12564"
"63EB1B7E1497B7B42976FEA39B93F476"|"15124E12"|"fontawesome-webfont.eot"|"68875"|"32"|"25/03/2018 15:45:33.0000000"|"11/04/2018 16:13:21.0711961"|"11/04/2018 16:13:21.0711961"|"file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/share/doc/rust/html/unstable-book/_FontAwesome/fonts/fontawesome-webfont.eot"|"fonts"|"25/03/2018 15:45:33.0000000"|"25/03/2018 15:45:33.0000000"|"25/03/2018 15:45:33.0000000"|".eot"|"6"|"False"|"False"|"False"|"25/03/2018 15:45:33.0000000"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\unstable-book\_FontAwesome\fonts"|"fonts (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\unstable-book\_FontAwesome)"|"fontawesome-webfont.eot"|"fontawesome-webfont.eot"|"fontawesome-webfont"|"C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\unstable-book\_FontAwesome\fonts\fontawesome-webfont.eot"|"fontawesome-webfont (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\share\doc\rust\html\unstable-book\_FontAwesome\fonts)"|".eot"|"fontawesome-webfont.eot"|"1077936503"|"0"|"11/04/2018 16:14:09.4774315"|"0,015625"|"file"|"E8612BF55E5A4183"|"EOT File"|"16015"
