0F-InvertedOnlyMD5,0-InvertedOnlyPids,11-System_FileName,13F-System_Size,14F-System_FileAttributes,15F-System_DateModified,16F-System_DateCreated,17F-System_DateAccessed,33-System_ItemUrl,3-System_ItemFolderNameDisplay,4346-System_DateImported,4352-System_Document_DateCreated,4354-System_Document_DateSaved,4373-System_FileExtension,4378-System_FilePlaceholderStatus,4410-System_IsAttachment,4412-System_IsEncrypted,4415-System_IsFolder,4419-System_ItemDate,4421-System_ItemFolderPathDisplay,4422-System_ItemFolderPathDisplayNarrow,4423-System_ItemName,4424-System_ItemNameDisplay,4425-System_ItemNameDisplayWithoutExtension,4428-System_ItemPathDisplay,4429-System_ItemPathDisplayNarrow,4431-System_ItemType,4546-System_ParsingName,4604-System_SFGAOFlags,4605-System_Search_AccessCount,4612F-System_Search_GatherTime,4614-System_Search_LastIndexedTotalTime,4618-System_Search_Store,4655-System_ThumbnailCacheId,5-System_ItemTypeText,WorkID
"C83A142F105C407725D4F3C4DB8FB0FB","15124E12","NTUSER.DAT","3145728","8226","26/04/2018 18:28:30.5327301","13/03/2018 18:07:10.2227070","26/04/2018 18:28:30.5327301","file:C:/Users/maxpowers/NTUSER.DAT","maxpowers","13/03/2018 18:07:12.0000000","13/03/2018 18:07:12.0000000","26/04/2018 18:28:30.5327301",".DAT","6","False","False","False","13/03/2018 18:07:12.0000000","C:\Users\maxpowers","maxpowers (C:\Users)","NTUSER.DAT","NTUSER.DAT","NTUSER","C:\Users\maxpowers\NTUSER.DAT","NTUSER (C:\Users\maxpowers)",".DAT","NTUSER.DAT","1079542135","0","26/04/2018 18:28:38.1594740","0","file","8587EF4577117A93","DAT File","51"
"3E2CF8D7422EF576BC1D22ED319643BA","15124E12","SRUDB.dat","3567044","32","13/03/2018 16:26:44.7439571","13/03/2018 16:26:42.2596251","13/03/2018 16:26:42.2596251","file:C:/Users/maxpowers/Desktop/testing/projects-r/SRUDB.dat","projects-r","13/03/2018 16:26:44.0000000","13/03/2018 16:26:44.0000000","13/03/2018 16:26:44.7439571",".dat","6","False","False","False","13/03/2018 16:26:44.0000000","C:\Users\maxpowers\Desktop\testing\projects-r","projects-r (C:\Users\maxpowers\Desktop\testing)","SRUDB.dat","SRUDB.dat","SRUDB","C:\Users\maxpowers\Desktop\testing\projects-r\SRUDB.dat","SRUDB (C:\Users\maxpowers\Desktop\testing\projects-r)",".dat","SRUDB.dat","1077936503","0","13/03/2018 18:17:26.8816628","0","file","582858B442DCB3A1","DAT File","104"
"C83A142F105C407725D4F3C4DB8FB0FB","15124E12","NTUSER.DAT","524288","8226","29/04/2018 16:07:34.4771771","13/03/2018 18:07:11.0665003","29/04/2018 16:07:35.0867549","file:C:/Users/defaultuser0/NTUSER.DAT","defaultuser0","13/03/2018 18:07:12.0000000","13/03/2018 18:07:12.0000000","29/04/2018 16:07:34.4771771",".DAT","6","False","False","False","13/03/2018 18:07:12.0000000","C:\Users\defaultuser0","defaultuser0 (C:\Users)","NTUSER.DAT","NTUSER.DAT","NTUSER","C:\Users\defaultuser0\NTUSER.DAT","NTUSER (C:\Users\defaultuser0)",".DAT","NTUSER.DAT","1079542135","0","29/04/2018 16:07:35.0867549","0","file","1B1049C000498FB3","DAT File","979"
"19CE19813AD179C7E2901E059A095240","15124E12","NTUSER.DAT","262144","32","13/03/2018 18:12:54.2573790","29/09/2017 08:45:11.8051236","11/04/2018 01:14:12.6799603","file:C:/Users/Default/NTUSER.DAT","Default","29/09/2017 08:45:12.0000000","29/09/2017 08:45:12.0000000","13/03/2018 18:12:54.2573790",".DAT","6","False","False","False","29/09/2017 08:45:12.0000000","C:\Users\Default","Default (C:\Users)","NTUSER.DAT","NTUSER.DAT","NTUSER","C:\Users\Default\NTUSER.DAT","NTUSER (C:\Users\Default)",".DAT","NTUSER.DAT","1077936503","0","11/04/2018 01:16:00.5080586","0","file","ED297D060A2A8574","DAT File","1010"
"C83A142F105C407725D4F3C4DB8FB0FB","15124E12","NTUSER.DAT","786432","8226","29/04/2018 16:07:34.7117332","13/03/2018 18:07:09.2383559","29/04/2018 16:07:35.0245154","file:C:/Users/Administrator/NTUSER.DAT","Administrator","13/03/2018 18:07:10.0000000","13/03/2018 18:07:10.0000000","29/04/2018 16:07:34.7117332",".DAT","6","False","False","False","13/03/2018 18:07:10.0000000","C:\Users\Administrator","Administrator (C:\Users)","NTUSER.DAT","NTUSER.DAT","NTUSER","C:\Users\Administrator\NTUSER.DAT","NTUSER (C:\Users\Administrator)",".DAT","NTUSER.DAT","1079542135","0","29/04/2018 16:07:35.0396634","0","file","BD1898D36380C20B","DAT File","1113"
"C83A142F105C407725D4F3C4DB8FB0FB","15124E12","NTUSER.DAT","786432","8226","13/03/2018 18:12:54.2573790","26/04/2018 18:22:29.4700093","26/04/2018 18:22:29.4700093","file:C:/Users/itsupport/NTUSER.DAT","itsupport","13/03/2018 18:12:54.2573790","13/03/2018 18:12:54.2573790","13/03/2018 18:12:54.2573790",".DAT","6","False","False","False","13/03/2018 18:12:54.2573790","C:\Users\itsupport","itsupport (C:\Users)","NTUSER.DAT","NTUSER.DAT","NTUSER","C:\Users\itsupport\NTUSER.DAT","NTUSER (C:\Users\itsupport)",".DAT","NTUSER.DAT","1079542135","0","26/04/2018 18:23:05.3141546","0,015625","file","69486CF24BB6BFF6","DAT File","2503"
