0F-InvertedOnlyMD5,0-InvertedOnlyPids,11-System_FileName,13F-System_Size,14F-System_FileAttributes,15F-System_DateModified,16F-System_DateCreated,17F-System_DateAccessed,33-System_ItemUrl,3-System_ItemFolderNameDisplay,4346-System_DateImported,4352-System_Document_DateCreated,4354-System_Document_DateSaved,4373-System_FileExtension,4378-System_FilePlaceholderStatus,4410-System_IsAttachment,4412-System_IsEncrypted,4415-System_IsFolder,4419-System_ItemDate,4421-System_ItemFolderPathDisplay,4422-System_ItemFolderPathDisplayNarrow,4423-System_ItemName,4424-System_ItemNameDisplay,4425-System_ItemNameDisplayWithoutExtension,4428-System_ItemPathDisplay,4429-System_ItemPathDisplayNarrow,4431-System_ItemType,4546-System_ParsingName,4604-System_SFGAOFlags,4605-System_Search_AccessCount,4612F-System_Search_GatherTime,4614-System_Search_LastIndexedTotalTime,4618-System_Search_Store,4655-System_ThumbnailCacheId,5-System_ItemTypeText,WorkID
"212B744C13E5214F813C898A2BB1409D","15124E12","rustc_plugin-a50a2d33ed7ef9de.dll.lib","14056","32","25/03/2018 15:31:44.0000000","11/04/2018 16:09:25.7120258","11/04/2018 16:09:25.7120258","file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/lib/rustlib/x86_64-pc-windows-msvc/lib/rustc_plugin-a50a2d33ed7ef9de.dll.lib","lib","25/03/2018 15:31:44.0000000","25/03/2018 15:31:44.0000000","25/03/2018 15:31:44.0000000",".lib","6","False","False","False","25/03/2018 15:31:44.0000000","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib","lib (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc)","rustc_plugin-a50a2d33ed7ef9de.dll.lib","rustc_plugin-a50a2d33ed7ef9de.dll.lib","rustc_plugin-a50a2d33ed7ef9de.dll","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib\rustc_plugin-a50a2d33ed7ef9de.dll.lib","rustc_plugin-a50a2d33ed7ef9de.dll (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib)",".lib","rustc_plugin-a50a2d33ed7ef9de.dll.lib","1077936503","0","11/04/2018 16:16:21.8680613","0","file","04124185EE84832E","Object File Library","2842"
"3AFB4B632E7DED1E2B500E48334CE372","15124E12","rustc_privacy-677acfe15531df41.dll.lib","54452","32","25/03/2018 15:30:57.0000000","11/04/2018 16:09:25.7274789","11/04/2018 16:09:25.7274789","file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/lib/rustlib/x86_64-pc-windows-msvc/lib/rustc_privacy-677acfe15531df41.dll.lib","lib","25/03/2018 15:30:57.0000000","25/03/2018 15:30:57.0000000","25/03/2018 15:30:57.0000000",".lib","6","False","False","False","25/03/2018 15:30:57.0000000","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib","lib (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc)","rustc_privacy-677acfe15531df41.dll.lib","rustc_privacy-677acfe15531df41.dll.lib","rustc_privacy-677acfe15531df41.dll","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib\rustc_privacy-677acfe15531df41.dll.lib","rustc_privacy-677acfe15531df41.dll (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib)",".lib","rustc_privacy-677acfe15531df41.dll.lib","1077936503","0","11/04/2018 16:16:21.8211914","0","file","B1E042703E6DCE1E","Object File Library","2844"
"1831A9F33042703DADD853DDC3B961FE","15124E12","rustc_resolve-723941197630a05b.dll.lib","84458","32","25/03/2018 15:28:53.0000000","11/04/2018 16:09:25.7274789","11/04/2018 16:09:25.7274789","file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/lib/rustlib/x86_64-pc-windows-msvc/lib/rustc_resolve-723941197630a05b.dll.lib","lib","25/03/2018 15:28:53.0000000","25/03/2018 15:28:53.0000000","25/03/2018 15:28:53.0000000",".lib","6","False","False","False","25/03/2018 15:28:53.0000000","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib","lib (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc)","rustc_resolve-723941197630a05b.dll.lib","rustc_resolve-723941197630a05b.dll.lib","rustc_resolve-723941197630a05b.dll","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib\rustc_resolve-723941197630a05b.dll.lib","rustc_resolve-723941197630a05b.dll (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib)",".lib","rustc_resolve-723941197630a05b.dll.lib","1077936503","0","11/04/2018 16:16:21.7743656","0","file","0AC2601A59F27D09","Object File Library","2846"
"A40D561ED9FB4FAD3FD2EC3DA88974CD","15124E12","rustc_save_analysis-c750e2d79b9a61bc.dll.lib","147610","32","25/03/2018 15:31:19.0000000","11/04/2018 16:09:25.8213950","11/04/2018 16:09:25.8213950","file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/lib/rustlib/x86_64-pc-windows-msvc/lib/rustc_save_analysis-c750e2d79b9a61bc.dll.lib","lib","25/03/2018 15:31:19.0000000","25/03/2018 15:31:19.0000000","25/03/2018 15:31:19.0000000",".lib","6","False","False","False","25/03/2018 15:31:19.0000000","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib","lib (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc)","rustc_save_analysis-c750e2d79b9a61bc.dll.lib","rustc_save_analysis-c750e2d79b9a61bc.dll.lib","rustc_save_analysis-c750e2d79b9a61bc.dll","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib\rustc_save_analysis-c750e2d79b9a61bc.dll.lib","rustc_save_analysis-c750e2d79b9a61bc.dll (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib)",".lib","rustc_save_analysis-c750e2d79b9a61bc.dll.lib","1077936503","0","11/04/2018 16:16:21.7274557","0","file","2A2DCB7BB6B9921D","Object File Library","2848"
"841391363C29F5C06F7FF432A9F0BC96","15124E12","rustc_trans_utils-888c987b42376d39.dll.lib","37226","32","25/03/2018 15:34:12.0000000","11/04/2018 16:09:25.8213950","11/04/2018 16:09:25.8213950","file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/lib/rustlib/x86_64-pc-windows-msvc/lib/rustc_trans_utils-888c987b42376d39.dll.lib","lib","25/03/2018 15:34:12.0000000","25/03/2018 15:34:12.0000000","25/03/2018 15:34:12.0000000",".lib","6","False","False","False","25/03/2018 15:34:12.0000000","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib","lib (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc)","rustc_trans_utils-888c987b42376d39.dll.lib","rustc_trans_utils-888c987b42376d39.dll.lib","rustc_trans_utils-888c987b42376d39.dll","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib\rustc_trans_utils-888c987b42376d39.dll.lib","rustc_trans_utils-888c987b42376d39.dll (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib)",".lib","rustc_trans_utils-888c987b42376d39.dll.lib","1077936503","0","11/04/2018 16:16:21.6804841","0","file","B41DE0FFAF083819","Object File Library","2850"
"FCBBBC63ECDDEABB551CE69F2A005800","15124E12","rustc_typeck-55d73d57765c8f2a.dll.lib","168740","32","25/03/2018 15:30:33.0000000","11/04/2018 16:09:25.9461092","11/04/2018 16:09:25.9461092","file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/lib/rustlib/x86_64-pc-windows-msvc/lib/rustc_typeck-55d73d57765c8f2a.dll.lib","lib","25/03/2018 15:30:33.0000000","25/03/2018 15:30:33.0000000","25/03/2018 15:30:33.0000000",".lib","6","False","False","False","25/03/2018 15:30:33.0000000","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib","lib (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc)","rustc_typeck-55d73d57765c8f2a.dll.lib","rustc_typeck-55d73d57765c8f2a.dll.lib","rustc_typeck-55d73d57765c8f2a.dll","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib\rustc_typeck-55d73d57765c8f2a.dll.lib","rustc_typeck-55d73d57765c8f2a.dll (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib)",".lib","rustc_typeck-55d73d57765c8f2a.dll.lib","1077936503","0","11/04/2018 16:16:21.6339318","0","file","993D1E04F55689C7","Object File Library","2852"
"47879E4D3B8DEA0F6AD464CC26515EB3","15124E12","serialize-a29018cde7a9ef62.dll.lib","94502","32","25/03/2018 15:17:34.0000000","11/04/2018 16:09:25.9619635","11/04/2018 16:09:25.9619635","file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/lib/rustlib/x86_64-pc-windows-msvc/lib/serialize-a29018cde7a9ef62.dll.lib","lib","25/03/2018 15:17:34.0000000","25/03/2018 15:17:34.0000000","25/03/2018 15:17:34.0000000",".lib","6","False","False","False","25/03/2018 15:17:34.0000000","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib","lib (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc)","serialize-a29018cde7a9ef62.dll.lib","serialize-a29018cde7a9ef62.dll.lib","serialize-a29018cde7a9ef62.dll","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib\serialize-a29018cde7a9ef62.dll.lib","serialize-a29018cde7a9ef62.dll (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib)",".lib","serialize-a29018cde7a9ef62.dll.lib","1077936503","0","11/04/2018 16:16:21.5867261","0,015625","file","0C17B60592A1A236","Object File Library","2854"
"1B9C90B023092885BA3DD971F327F2E4","15124E12","std-1cce2a9d20ab1f24.dll.lib","1072290","32","25/03/2018 15:16:34.0000000","11/04/2018 16:09:25.9775688","11/04/2018 16:09:25.9775688","file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/lib/rustlib/x86_64-pc-windows-msvc/lib/std-1cce2a9d20ab1f24.dll.lib","lib","25/03/2018 15:16:34.0000000","25/03/2018 15:16:34.0000000","25/03/2018 15:16:34.0000000",".lib","6","False","False","False","25/03/2018 15:16:34.0000000","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib","lib (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc)","std-1cce2a9d20ab1f24.dll.lib","std-1cce2a9d20ab1f24.dll.lib","std-1cce2a9d20ab1f24.dll","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib\std-1cce2a9d20ab1f24.dll.lib","std-1cce2a9d20ab1f24.dll (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib)",".lib","std-1cce2a9d20ab1f24.dll.lib","1077936503","0","11/04/2018 16:16:21.5086519","0,015625","file","03A4E9E7892A4BCC","Object File Library","2856"
"B3F9F21CB027A0FEC0DAB844BDF791E9","15124E12","syntax-4996b62d03da7218.dll.lib","736278","32","25/03/2018 15:20:03.0000000","11/04/2018 16:09:25.9930118","11/04/2018 16:09:25.9930118","file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/lib/rustlib/x86_64-pc-windows-msvc/lib/syntax-4996b62d03da7218.dll.lib","lib","25/03/2018 15:20:03.0000000","25/03/2018 15:20:03.0000000","25/03/2018 15:20:03.0000000",".lib","6","False","False","False","25/03/2018 15:20:03.0000000","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib","lib (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc)","syntax-4996b62d03da7218.dll.lib","syntax-4996b62d03da7218.dll.lib","syntax-4996b62d03da7218.dll","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib\syntax-4996b62d03da7218.dll.lib","syntax-4996b62d03da7218.dll (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib)",".lib","syntax-4996b62d03da7218.dll.lib","1077936503","0","11/04/2018 16:16:21.4619139","0,015625","file","8F8790C5EE06A445","Object File Library","2858"
"7D8AFA3F2F3EB6A9674240A50B8A06DD","15124E12","syntax_ext-ba757dbf3e87059e.dll.lib","42852","32","25/03/2018 15:20:44.0000000","11/04/2018 16:09:26.0086688","11/04/2018 16:09:26.0086688","file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/lib/rustlib/x86_64-pc-windows-msvc/lib/syntax_ext-ba757dbf3e87059e.dll.lib","lib","25/03/2018 15:20:44.0000000","25/03/2018 15:20:44.0000000","25/03/2018 15:20:44.0000000",".lib","6","False","False","False","25/03/2018 15:20:44.0000000","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib","lib (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc)","syntax_ext-ba757dbf3e87059e.dll.lib","syntax_ext-ba757dbf3e87059e.dll.lib","syntax_ext-ba757dbf3e87059e.dll","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib\syntax_ext-ba757dbf3e87059e.dll.lib","syntax_ext-ba757dbf3e87059e.dll (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib)",".lib","syntax_ext-ba757dbf3e87059e.dll.lib","1077936503","0","11/04/2018 16:16:21.3836218","0","file","32296AFC44F4FECB","Object File Library","2860"
"7AB1B1ECA2EBA3F0C3FE288155B64574","15124E12","syntax_pos-aad3df3b0a38ce92.dll.lib","75630","32","25/03/2018 15:17:56.0000000","11/04/2018 16:09:26.0086688","11/04/2018 16:09:26.0086688","file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/lib/rustlib/x86_64-pc-windows-msvc/lib/syntax_pos-aad3df3b0a38ce92.dll.lib","lib","25/03/2018 15:17:56.0000000","25/03/2018 15:17:56.0000000","25/03/2018 15:17:56.0000000",".lib","6","False","False","False","25/03/2018 15:17:56.0000000","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib","lib (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc)","syntax_pos-aad3df3b0a38ce92.dll.lib","syntax_pos-aad3df3b0a38ce92.dll.lib","syntax_pos-aad3df3b0a38ce92.dll","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib\syntax_pos-aad3df3b0a38ce92.dll.lib","syntax_pos-aad3df3b0a38ce92.dll (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib)",".lib","syntax_pos-aad3df3b0a38ce92.dll.lib","1077936503","0","11/04/2018 16:16:21.3523636","0,015625","file","85985049FA21CAA8","Object File Library","2862"
"FCC2956211007B916D7658DF76217159","15124E12","term-b6e784933f14e088.dll.lib","15886","32","25/03/2018 15:16:40.0000000","11/04/2018 16:09:26.0242731","11/04/2018 16:09:26.0242731","file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/lib/rustlib/x86_64-pc-windows-msvc/lib/term-b6e784933f14e088.dll.lib","lib","25/03/2018 15:16:40.0000000","25/03/2018 15:16:40.0000000","25/03/2018 15:16:40.0000000",".lib","6","False","False","False","25/03/2018 15:16:40.0000000","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib","lib (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc)","term-b6e784933f14e088.dll.lib","term-b6e784933f14e088.dll.lib","term-b6e784933f14e088.dll","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib\term-b6e784933f14e088.dll.lib","term-b6e784933f14e088.dll (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib)",".lib","term-b6e784933f14e088.dll.lib","1077936503","0","11/04/2018 16:16:21.3055761","0","file","41B5CC4ECC53A3CF","Object File Library","2864"
"B699C7BFD61A997E26A5424C6C9FDCA3","15124E12","test-1eff972bcfd364af.dll.lib","40534","32","25/03/2018 15:16:50.0000000","11/04/2018 16:09:26.0242731","11/04/2018 16:09:26.0242731","file:C:/Users/maxpowers/.rustup/toolchains/stable-x86_64-pc-windows-msvc/lib/rustlib/x86_64-pc-windows-msvc/lib/test-1eff972bcfd364af.dll.lib","lib","25/03/2018 15:16:50.0000000","25/03/2018 15:16:50.0000000","25/03/2018 15:16:50.0000000",".lib","6","False","False","False","25/03/2018 15:16:50.0000000","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib","lib (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc)","test-1eff972bcfd364af.dll.lib","test-1eff972bcfd364af.dll.lib","test-1eff972bcfd364af.dll","C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib\test-1eff972bcfd364af.dll.lib","test-1eff972bcfd364af.dll (C:\Users\maxpowers\.rustup\toolchains\stable-x86_64-pc-windows-msvc\lib\rustlib\x86_64-pc-windows-msvc\lib)",".lib","test-1eff972bcfd364af.dll.lib","1077936503","0","11/04/2018 16:16:21.2273975","0","file","9731339629B7E656","Object File Library","2866"
