0F-InvertedOnlyMD5,0-InvertedOnlyPids,11-System_FileName,13F-System_Size,14F-System_FileAttributes,15F-System_DateModified,16F-System_DateCreated,17F-System_DateAccessed,33-System_ItemUrl,3-System_ItemFolderNameDisplay,4363-System_DateImported,4369-System_Document_DateCreated,4371-System_Document_DateSaved,4390-System_FileExtension,4395-System_FilePlaceholderStatus,4427-System_IsAttachment,4429-System_IsEncrypted,4432-System_IsFolder,4436-System_ItemDate,4438-System_ItemFolderPathDisplay,4439-System_ItemFolderPathDisplayNarrow,4440-System_ItemName,4441-System_ItemNameDisplay,4442-System_ItemNameDisplayWithoutExtension,4445-System_ItemPathDisplay,4446-System_ItemPathDisplayNarrow,4448-System_ItemType,4563-System_ParsingName,4621-System_SFGAOFlags,4622-System_Search_AccessCount,4629F-System_Search_GatherTime,4631-System_Search_LastIndexedTotalTime,4635-System_Search_Store,4676-System_ThumbnailCacheId,5-System_ItemTypeText,WorkID
"D645D3BF8225A5B804797E4923DFFA66","26126312","7274506.driveupload","120","ReadOnly, Archive (33)","30/08/2019 05:10:28.0000000","20/09/2019 07:20:50.9173383","20/09/2019 07:20:53.6360823","file:C:/Users/Professor Moriarty/Google Drive/.tmp.drivedownload/7274506.driveupload",".tmp.drivedownload","30/08/2019 05:10:28.0000000","30/08/2019 05:10:28.0000000","30/08/2019 05:10:28.0000000",".driveupload","6","False","False","False","30/08/2019 05:10:28.0000000","C:\Users\Professor Moriarty\Google Drive\.tmp.drivedownload",".tmp.drivedownload (C:\Users\Professor Moriarty\Google Drive)","7274506.driveupload","7274506.driveupload","7274506","C:\Users\Professor Moriarty\Google Drive\.tmp.drivedownload\7274506.driveupload","7274506 (C:\Users\Professor Moriarty\Google Drive\.tmp.drivedownload)",".driveupload","7274506.driveupload","1077936503","0","20/09/2019 07:46:27.5041295","0","file","5CFDB7FDEFCBF830","DRIVEUPLOAD File","3150"
"344997B07FFA014E78FB3EEC1501B01F","26126312","8502529.driveupload","120","ReadOnly, Archive (33)","30/08/2019 05:10:28.0000000","20/09/2019 07:20:50.9173383","20/09/2019 07:46:52.8678804","file:C:/Users/Professor Moriarty/Google Drive/.tmp.drivedownload/8502529.driveupload",".tmp.drivedownload","30/08/2019 05:10:28.0000000","30/08/2019 05:10:28.0000000","30/08/2019 05:10:28.0000000",".driveupload","6","False","False","False","30/08/2019 05:10:28.0000000","C:\Users\Professor Moriarty\Google Drive\.tmp.drivedownload",".tmp.drivedownload (C:\Users\Professor Moriarty\Google Drive)","8502529.driveupload","8502529.driveupload","8502529","C:\Users\Professor Moriarty\Google Drive\.tmp.drivedownload\8502529.driveupload","8502529 (C:\Users\Professor Moriarty\Google Drive\.tmp.drivedownload)",".driveupload","8502529.driveupload","1077936503","0","20/09/2019 07:46:53.3679177","0","file","5CFDB7FDEFCBF830","DRIVEUPLOAD File","3156"
"C152730851293EE0419692AB56E63CEA","26126312","9792595.driveupload","120","ReadOnly, Archive (33)","27/09/2019 22:46:18.0000000","30/09/2019 03:55:53.3491999","30/09/2019 06:56:37.9801944","file:C:/Users/Professor Moriarty/Documents/.tmp.drivedownload/9792595.driveupload",".tmp.drivedownload","27/09/2019 22:46:18.0000000","27/09/2019 22:46:18.0000000","27/09/2019 22:46:18.0000000",".driveupload","6","False","False","False","27/09/2019 22:46:18.0000000","C:\Users\Professor Moriarty\Documents\.tmp.drivedownload",".tmp.drivedownload (C:\Users\Professor Moriarty\Documents)","9792595.driveupload","9792595.driveupload","9792595","C:\Users\Professor Moriarty\Documents\.tmp.drivedownload\9792595.driveupload","9792595 (C:\Users\Professor Moriarty\Documents\.tmp.drivedownload)",".driveupload","9792595.driveupload","1077936503","0","30/09/2019 22:51:37.0353823","0","file","33DF794061BE6C3E","DRIVEUPLOAD File","4979"
"EB57876ACD6B65974B3D42D522EC2712","26126312","1186296.driveupload","120","ReadOnly, Archive (33)","27/09/2019 22:46:18.0000000","30/09/2019 03:55:53.3491999","01/10/2019 01:35:17.9059991","file:C:/Users/Professor Moriarty/Documents/.tmp.drivedownload/1186296.driveupload",".tmp.drivedownload","27/09/2019 22:46:18.0000000","27/09/2019 22:46:18.0000000","27/09/2019 22:46:18.0000000",".driveupload","6","False","False","False","27/09/2019 22:46:18.0000000","C:\Users\Professor Moriarty\Documents\.tmp.drivedownload",".tmp.drivedownload (C:\Users\Professor Moriarty\Documents)","1186296.driveupload","1186296.driveupload","1186296","C:\Users\Professor Moriarty\Documents\.tmp.drivedownload\1186296.driveupload","1186296 (C:\Users\Professor Moriarty\Documents\.tmp.drivedownload)",".driveupload","1186296.driveupload","1077936503","0","01/10/2019 01:35:18.4625127","0,015625","file","33DF794061BE6C3E","DRIVEUPLOAD File","4982"
